,IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime,D_NA,A_NA,D_SA,A_SA,D_AS,A_AS,D_OC,A_OC,D_AF,A_AF,D_EU,A_EU,Eur_Spot_0,Eur_Spot_-3,Eur_Spot_-6,Eur_Spot_-9,Eur_Spot_-12,US_Spot_0,US_Spot_-3,US_Spot_-6,US_Spot_-9,US_Spot_-12,Asia_Fut_0,Asia_Fut_-3,Asia_Fut_-6,Asia_Fut_-9,Asia_Fut_-12,Eur_Fut_0,Eur_Fut_-3,Eur_Fut_-6,Eur_Fut_-9,Eur_Fut_-12
3179,9857377,Barrow Island, Australia,2021-04-29,Dampier Anch., Australia,2021-04-30,0,0,0,0,0,0,1,1,0,0,0,0,21.902,20.412,21.702,21.444000000000006,21.027,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000006,20.551
3180,9859739,Okpo Anch., Korea,2021-04-14,Gwangyang, Korea,2021-04-20,0,0,0,0,1,1,0,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159
3181,9859741,Gladstone, Australia,2021-03-12,Gladstone Anch., Australia,2021-04-04,0,0,0,0,0,0,1,1,0,0,0,0,17.97,16.729,16.569000000000006,16.255,15.839,2.65,2.62,2.72,2.86,2.7,9.06,9.06,9.06,9.06,9.06,18.454,16.925,16.368,15.558,16.05
3182,9859741,Ningbo, China,2021-04-18,Gladstone Anch., Australia,2021-04-29,0,0,0,0,1,0,0,1,0,0,0,0,21.027,20.338,19.476,19.75,19.245,2.75,2.62,2.5,2.48,2.44,9.06,9.06,9.06,9.06,9.06,20.938,20.225,19.651,18.943,19.794
3183,9859741,Gladstone Anch., Australia,2021-04-29,Gladstone, Australia,2021-05-01,0,0,0,0,0,0,1,1,0,0,0,0,21.902,20.412,21.702,21.444000000000006,21.027,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000006,20.551
3184,9859753,Port Said Anch., Egypt,2021-03-24,Withnell Bay, Australia,2021-04-24,0,0,0,0,0,0,0,1,1,0,0,0,18.257,17.664,18.061,18.42,17.97,2.56,2.55,2.45,2.58,2.65,9.06,9.06,9.06,9.06,9.06,18.568,18.008,17.749000000000006,17.910999999999994,18.454
3185,9859753,Withnell Bay, Australia,2021-04-24,Anegasaki, Japan,2021-05-04,0,0,0,0,0,1,1,0,0,0,0,0,20.265,21.275,21.027,20.338,19.476,2.79,2.72,2.75,2.62,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.11,20.938,20.225,19.651
3186,9861031,Sines, Portugal,2021-04-15,Ingleside, United States (USA),2021-05-02,0,1,0,0,0,0,0,0,0,0,1,0,20.338,19.476,19.75,19.245,19.175,2.62,2.5,2.48,2.44,2.52,9.06,9.06,9.06,9.06,9.06,20.225,19.651,18.943,19.794,19.159
3187,9862346,Valparaiso Anch., Chile,2021-04-24,Mejillones, Chile,2021-04-26,0,0,1,1,0,0,0,0,0,0,0,0,20.265,21.275,21.027,20.338,19.476,2.79,2.72,2.75,2.62,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.11,20.938,20.225,19.651
3188,9862346,Mejillones, Chile,2021-04-26,Panama Canal Anch. Pacific, Panama,2021-05-03,0,1,1,0,0,0,0,0,0,0,0,0,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3189,9862463,Gatun East Anch., Panama,2021-02-16,Lake Charles, United States (USA),2021-02-22,1,1,0,0,0,0,0,0,0,0,0,0,16.783,17.664,19.791,18.787,17.674,11.32,6.12,3.76,3.4,2.99,9.06,9.06,9.06,9.06,9.06,16.688,17.599,18.581,20.157,20.157
3190,9862475,Gwangyang, Korea,2021-03-01,Daebul/Yeongam-gun, Korea,2021-03-15,0,0,0,0,1,1,0,0,0,0,0,0,15.885,16.077,15.841,16.625,16.532,2.7,2.66,2.94,4.96,23.86,9.06,9.06,9.06,9.06,9.06,16.05,15.722,16.258,16.552,16.554000000000002
3191,9862487,Panama Canal Anch. Atlantic, Panama,2021-02-14,Shikama, Japan,2021-03-07,1,0,0,0,0,1,0,0,0,0,0,0,17.664,19.598,18.94,18.227,18.394,6.12,6.5,3.4,3.49,3.24,9.06,9.06,9.06,9.06,9.06,16.567999999999998,17.401,20.157,20.157,20.157
3192,9862891,Panama Canal Anch. Atlantic, Panama,2021-03-08,Lese Anch., Papua New Guinea,2021-04-14,1,0,0,0,0,0,0,1,0,0,0,0,16.601,16.235,16.322,15.839,16.009,2.67,2.72,2.87,2.66,2.8,9.06,9.06,9.06,9.06,9.06,16.155,16.368,15.89,15.722,16.352999999999998
3193,9862906,Rio de Janeiro Anch., Brazil,2021-04-09,Freeport, United States (USA),2021-04-25,0,1,1,0,0,0,0,0,0,0,0,0,19.75,19.245,19.175,18.607,18.585,2.48,2.44,2.52,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.943,19.794,19.159,18.967,18.445
3194,9862918,Ulsan, Korea,2021-04-12,Gwangyang, Korea,2021-05-06,0,0,0,0,1,1,0,0,0,0,0,0,19.476,19.75,19.245,19.175,18.607,2.5,2.48,2.44,2.52,2.52,9.06,9.06,9.06,9.06,9.06,19.651,18.943,19.794,19.159,18.967
3195,9863182,Singapore Anch. 3, Singapore,2021-03-26,Ingleside, United States (USA),2021-04-30,0,1,0,0,1,0,0,0,0,0,0,0,18.494,18.137,17.664,17.803,18.353,2.52,2.56,2.53,2.6,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.38,17.262,17.999000000000006,17.910999999999994
3196,9864667,As Suways (Suez) Anch., Egypt,2021-02-21,Kali Limenes Term., Greece,2021-03-22,0,0,0,0,0,0,0,0,1,0,0,1,16.625,16.743,17.671,18.016,20.853,3.16,8.56,11.32,6.12,3.35,9.06,9.06,9.06,9.06,9.06,15.973,17.355999999999998,16.567999999999998,17.599,19.109
3197,9864746,Singapore Anch. 1, Singapore,2021-03-30,Punta Europa, Equatorial Guinea,2021-04-26,0,0,0,0,1,0,0,0,0,1,0,0,18.332,18.585,18.257,17.664,18.061,2.55,2.52,2.56,2.55,2.45,9.06,9.06,9.06,9.06,9.06,18.84,18.68,18.568,18.008,17.749000000000006
3198,9864746,Punta Europa, Equatorial Guinea,2021-04-26,Bilbao, Spain,2021-05-08,0,0,0,0,0,0,0,0,1,0,0,1,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3199,9864784,Bonny, Nigeria,2021-04-06,Tianjin Anch., China,2021-05-04,0,0,0,0,0,1,0,0,1,0,0,0,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.967,18.445,18.363
3200,9864784,Tianjin Anch., China,2021-05-04,Tianjin Xingang, China,2021-05-05,0,0,0,0,1,1,0,0,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
3201,9864928,Zeebrugge, Belgium,2021-04-13,Corpus Christi Anch., United States (USA),2021-04-29,0,1,0,0,0,0,0,0,0,0,1,0,20.276,19.312,20.103,19.175,19.065,2.57,2.48,2.43,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.469,18.943,19.303,19.794,19.159
3202,9869306,Ulsan, Korea,2021-02-28,Singapore Anch. 1, Singapore,2021-03-09,0,0,0,0,1,1,0,0,0,0,0,0,15.839,16.067999999999998,16.697,16.884,16.783,2.7,2.72,3.16,4.96,11.32,9.06,9.06,9.06,9.06,9.06,16.05,15.904000000000002,15.973,16.552,16.688
3203,9869306,Singapore, Singapore,2021-03-13,Port Arthur Anch., United States (USA),2021-04-20,0,1,0,0,1,0,0,0,0,0,0,0,18.353,17.102999999999998,16.569000000000006,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
3204,9869306,Port Arthur Anch., United States (USA),2021-04-20,Sabine, United States (USA),2021-04-23,1,1,0,0,0,0,0,0,0,0,0,0,21.444000000000006,21.027,20.408,19.312,20.074,2.76,2.63,2.65,2.5,2.47,9.06,9.06,9.06,9.06,9.06,21.069000000000006,20.551,19.634,19.651,19.03
3205,9869942,Yanai, Japan,2021-04-22,Barrow Island, Australia,2021-05-04,0,0,0,0,1,0,0,1,0,0,0,0,21.305,21.042,20.618,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938,20.551,19.469,18.943
3206,9870159,Gohyeon, Korea,2021-03-04,Panama Canal Anch. Pacific, Panama,2021-04-25,0,1,0,0,1,0,0,0,0,0,0,0,15.915,15.885,16.077,15.841,16.625,2.79,2.7,2.66,2.94,4.96,9.06,9.06,9.06,9.06,9.06,15.981,16.05,15.722,16.258,16.552
3207,9870159,Panama Canal Anch. Pacific, Panama,2021-04-25,Panama Canal Anch. Pacific, Panama,2021-04-26,1,1,0,0,0,0,0,0,0,0,0,0,20.265,21.305,21.042,20.618,20.276,2.73,2.77,2.75,2.63,2.57,9.06,9.06,9.06,9.06,9.06,19.995,21.338,20.938,20.551,19.469
3208,9870159,Panama Canal Anch. Pacific, Panama,2021-04-26,Lake Charles, United States (USA),2021-05-03,1,1,0,0,0,0,0,0,0,0,0,0,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3209,9870525,Gladstone, Australia,2021-02-22,Gaolan, China,2021-03-09,0,0,0,0,0,1,1,0,0,0,0,0,16.697,16.884,16.783,17.664,19.791,3.16,4.96,11.32,6.12,3.76,9.06,9.06,9.06,9.06,9.06,15.973,16.552,16.688,17.599,18.581
3210,9870525,Houston Anch., United States (USA),2021-04-18,Panama Canal Anch. Pacific, Panama,2021-04-29,1,1,0,0,0,0,0,0,0,0,0,0,21.027,20.338,19.476,19.75,19.245,2.75,2.62,2.5,2.48,2.44,9.06,9.06,9.06,9.06,9.06,20.938,20.225,19.651,18.943,19.794
3211,9873840,Okpo Anch., Korea,2021-03-14,Darwin, Australia,2021-04-05,0,0,0,0,1,0,0,1,0,0,0,0,18.353,17.709,16.601,16.235,16.322,2.58,2.7,2.67,2.72,2.87,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.138,16.155,16.368,15.89
3212,9873840,Darwin, Australia,2021-04-05,Jakarta Anch., Indonesia,2021-04-26,0,0,0,0,0,1,1,0,0,0,0,0,19.175,19.175,18.332,18.585,18.257,2.43,2.52,2.55,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.84,18.68,18.568
3213,9874454,Daebul/Yeongam-gun, Korea,2021-03-23,Gwangyang, Korea,2021-04-12,0,0,0,0,1,1,0,0,0,0,0,0,18.137,17.664,17.803,18.353,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000006,17.910999999999994,18.138
3214,9875800,Gladstone, Australia,2021-04-14,Tianjin Xingang, China,2021-04-30,0,0,0,0,0,1,1,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159
3215,9876660,Gohyeon Anch., Korea,2021-04-19,Gohyeon Anch., Korea,2021-04-23,0,0,0,0,1,1,0,0,0,0,0,0,21.042,20.618,20.276,19.312,20.103,2.75,2.63,2.57,2.48,2.43,9.06,9.06,9.06,9.06,9.06,20.938,20.551,19.469,18.943,19.303
3216,9876660,Gohyeon Anch., Korea,2021-04-23,Gohyeon, Korea,2021-04-30,0,0,0,0,1,1,0,0,0,0,0,0,21.702,21.444000000000006,21.027,20.408,19.312,2.79,2.76,2.63,2.65,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.069000000000006,20.551,19.634,19.651
3217,9877145,Singapore Anch. 3, Singapore,2021-02-16,Mina' 'Abd Allah Anch., Kuwait,2021-04-29,0,0,0,0,1,1,0,0,0,0,0,0,16.783,17.664,19.791,18.787,17.674,11.32,6.12,3.76,3.4,2.99,9.06,9.06,9.06,9.06,9.06,16.688,17.599,18.581,20.157,20.157
3218,9877145,Mina' 'Abd Allah Anch., Kuwait,2021-04-29,Mina' al Ahmadi, Kuwait,2021-04-30,0,0,0,0,1,1,0,0,0,0,0,0,21.902,20.412,21.702,21.444000000000006,21.027,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000006,20.551
3219,9878711,Gohyeon Anch., Korea,2021-04-09,Gohyeon Anch., Korea,2021-04-15,0,0,0,0,1,1,0,0,0,0,0,0,19.75,19.245,19.175,18.607,18.585,2.48,2.44,2.52,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.943,19.794,19.159,18.967,18.445
3220,9878711,Gohyeon Anch., Korea,2021-04-23,Okpo Anch., Korea,2021-04-26,0,0,0,0,1,1,0,0,0,0,0,0,21.702,21.444000000000006,21.027,20.408,19.312,2.79,2.76,2.63,2.65,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.069000000000006,20.551,19.634,19.651
3221,9878711,Okpo Anch., Korea,2021-04-26,Gwangyang, Korea,2021-05-01,0,0,0,0,1,1,0,0,0,0,0,0,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3222,9878711,Gwangyang, Korea,2021-05-01,Okpo Anch., Korea,2021-05-02,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.315,20.265,21.305,21.042,2.86,2.98,2.73,2.77,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.524,19.995,21.338,20.938
3223,9878711,Okpo Anch., Korea,2021-05-02,Gohyeon Anch., Korea,2021-05-05,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.902,20.412,21.702,21.444000000000006,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000006
3224,9878711,Gohyeon Anch., Korea,2021-05-05,Gohyeon, Korea,2021-05-06,0,0,0,0,1,1,0,0,0,0,0,0,23.988000000000003,23.241,21.902,20.412,21.702,2.99,2.96,2.91,2.73,2.79,9.06,9.06,9.06,9.06,9.06,23.902,23.85,22.52,19.995,20.048
3225,9881201,Okpo Anch., Korea,2021-04-28,Okpo Anch., Korea,2021-04-29,0,0,0,0,1,1,0,0,0,0,0,0,21.315,20.265,21.305,21.042,20.618,2.98,2.73,2.77,2.75,2.63,9.06,9.06,9.06,9.06,9.06,21.524,19.995,21.338,20.938,20.551
3226,8608872,Dampier Anch., Australia,2021-04-29,Shikama, Japan,2021-05-14,0,0,0,0,0,1,1,0,0,0,0,0,21.902,20.412,21.702,21.444000000000006,21.027,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000006,20.551
3227,8608872,Shikama, Japan,2021-05-14,Withnell Bay, Australia,2021-05-27,0,0,0,0,1,0,0,1,0,0,0,0,25.756,25.203000000000007,24.074,23.988000000000003,23.241,2.95,2.91,2.9,2.99,2.96,9.125,9.12,9.06,9.06,9.06,26.795,25.724,23.93,23.902,23.85
3228,8608884,Yokohama, Japan,2021-05-04,Withnell Bay, Australia,2021-05-21,0,0,0,0,1,0,0,1,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
3229,8701791,Dongjiakou, China,2021-04-28,Bitung Anch., Indonesia,2021-05-19,0,0,0,0,1,1,0,0,0,0,0,0,21.315,20.265,21.305,21.042,20.618,2.98,2.73,2.77,2.75,2.63,9.06,9.06,9.06,9.06,9.06,21.524,19.995,21.338,20.938,20.551
3231,8706155,Bontang, Indonesia,2021-05-08,Blang Lancang, Indonesia,2021-05-15,0,0,0,0,1,1,0,0,0,0,0,0,24.074,23.988000000000003,23.241,21.902,20.412,2.9,2.99,2.96,2.91,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.902,23.85,22.52,19.995
3234,8913150,Singapore, Singapore,2021-04-04,Singapore Anch. 5, Singapore,2021-05-21,0,0,0,0,1,1,0,0,0,0,0,0,19.175,19.065,18.628,18.494,18.137,2.43,2.52,2.58,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.445,18.68,18.38
3236,9001772,Hongqiao, China,2021-05-07,Shanghai, China,2021-05-24,0,0,0,0,1,1,0,0,0,0,0,0,25.207,23.265,23.241,21.315,20.265,2.9,3.0,2.86,2.98,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.044,23.27,21.524,19.995
3237,9001784,Shanghai, China,2021-04-29,Shanghai, China,2021-05-12,0,0,0,0,1,1,0,0,0,0,0,0,21.902,20.412,21.702,21.444000000000006,21.027,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000006,20.551
3239,9016492,"Bintulu,Sarawak", Malaysia,2021-05-03,Macun, China,2021-05-09,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.902,20.534,20.265,21.275,2.96,2.86,2.91,2.79,2.72,9.06,9.06,9.06,9.06,9.06,23.85,23.27,21.406,20.048,21.11
3242,9018555,Anjeong, Korea,2021-05-06,Anjeong, Korea,2021-05-22,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3244,9030802,Sakai, Japan,2021-04-27,Yokohama, Japan,2021-05-30,0,0,0,0,1,1,0,0,0,0,0,0,20.534,20.265,21.275,21.027,20.338,2.91,2.79,2.72,2.75,2.62,9.06,9.06,9.06,9.06,9.06,21.406,20.048,21.11,20.938,20.225
3245,9030814,Kawasaki, Japan,2021-05-06,"Bintulu,Sarawak", Malaysia,2021-05-16,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3247,9030826,Nagoya, Japan,2021-04-26,Naoetsu, Japan,2021-05-20,0,0,0,0,1,1,0,0,0,0,0,0,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3248,9030838,Anjeong, Korea,2021-03-18,Incheon, Korea,2021-04-02,0,0,0,0,1,1,0,0,0,0,0,0,18.061,18.42,17.97,16.729,16.569000000000006,2.45,2.58,2.65,2.62,2.72,9.06,9.06,9.06,9.06,9.06,17.749000000000006,17.910999999999994,18.454,16.925,16.368
3249,9030838,"Bintulu,Sarawak", Malaysia,2021-05-02,Hongqiao, China,2021-05-09,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.902,20.412,21.702,21.444000000000006,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000006
3251,9035852,Al Fujayrah Anch., United Arab Emirates (UAE),2021-04-30,Dahej, India,2021-05-10,0,0,0,0,1,1,0,0,0,0,0,0,21.902,20.534,20.265,21.275,21.027,2.86,2.91,2.79,2.72,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.406,20.048,21.11,20.938
3254,9035864,Dahej, India,2021-05-02,Das Island, United Arab Emirates (UAE),2021-05-11,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.902,20.412,21.702,21.444000000000006,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000006
3255,9035864,Das Island, United Arab Emirates (UAE),2021-05-11,Mundra, India,2021-05-19,0,0,0,0,1,1,0,0,0,0,0,0,25.203000000000007,24.074,23.988000000000003,23.241,21.902,2.91,2.9,2.99,2.96,2.91,9.12,9.06,9.06,9.06,9.06,25.724,23.93,23.902,23.85,22.52
3259,9038440,Dabhol Port, India,2021-05-04,Dubai Anch., United Arab Emirates (UAE),2021-05-10,0,0,0,0,1,1,0,0,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
3261,9038452,Singapore Anch. 1, Singapore,2021-04-26,Dubai Anch., United Arab Emirates (UAE),2021-05-08,0,0,0,0,1,1,0,0,0,0,0,0,20.412,21.702,21.444000000000006,21.027,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000006,20.551,19.634
3262,9038452,Dubai Anch., United Arab Emirates (UAE),2021-05-08,Das Island Anch., United Arab Emirates (UAE),2021-05-12,0,0,0,0,1,1,0,0,0,0,0,0,24.074,23.988000000000003,23.241,21.902,20.412,2.9,2.99,2.96,2.91,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.902,23.85,22.52,19.995
3266,9038816,Gladstone, Australia,2021-05-06,Anjeong, Korea,2021-05-19,0,0,0,0,0,1,1,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3267,9045132,Withnell Bay, Australia,2021-05-06,Nagoya Anch., Japan,2021-05-17,0,0,0,0,0,1,1,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3269,9061928,Anjeong, Korea,2021-05-02,Gladstone, Australia,2021-05-14,0,0,0,0,1,0,0,1,0,0,0,0,23.241,21.902,20.412,21.702,21.444000000000006,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000006
3270,9074626,Dahej, India,2021-05-06,Al Fujayrah Anch., United Arab Emirates (UAE),2021-05-12,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3274,9074640,Das Island, United Arab Emirates (UAE),2021-05-05,Dubai Anch., United Arab Emirates (UAE),2021-05-06,0,0,0,0,1,1,0,0,0,0,0,0,23.988000000000003,23.241,21.902,20.412,21.702,2.99,2.96,2.91,2.73,2.79,9.06,9.06,9.06,9.06,9.06,23.902,23.85,22.52,19.995,20.048
3275,9074640,Dubai Anch., United Arab Emirates (UAE),2021-05-06,Dahej, India,2021-05-13,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3281,9074652,Das Island, United Arab Emirates (UAE),2021-04-22,Dabhol Port, India,2021-05-06,0,0,0,0,1,1,0,0,0,0,0,0,21.305,21.042,20.618,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938,20.551,19.469,18.943
3282,9074652,Dabhol Port, India,2021-05-06,Al Fujayrah Anch., United Arab Emirates (UAE),2021-05-11,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.902,20.534,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
3283,9074652,Al Fujayrah Anch., United Arab Emirates (UAE),2021-05-11,Dubai Anch., United Arab Emirates (UAE),2021-05-14,0,0,0,0,1,1,0,0,0,0,0,0,25.203000000000007,24.074,23.988000000000003,23.241,21.902,2.91,2.9,2.99,2.96,2.91,9.12,9.06,9.06,9.06,9.06,25.724,23.93,23.902,23.85,22.52
3284,9074652,Dubai Anch., United Arab Emirates (UAE),2021-05-14,Das Island Anch., United Arab Emirates (UAE),2021-05-17,0,0,0,0,1,1,0,0,0,0,0,0,25.756,25.203000000000007,24.074,23.988000000000003,23.241,2.95,2.91,2.9,2.99,2.96,9.125,9.12,9.06,9.06,9.06,26.795,25.724,23.93,23.902,23.85
3286,9075333,Pyeongtaek, Korea,2021-05-07,Pyeongtaek, Korea,2021-05-23,0,0,0,0,1,1,0,0,0,0,0,0,25.207,23.265,23.241,21.315,20.265,2.9,3.0,2.86,2.98,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.044,23.27,21.524,19.995
3287,9085613,Ras Laffan Anch., Qatar,2021-05-04,Ras Laffan, Qatar,2021-05-17,0,0,0,0,1,1,0,0,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
3288,9085625,Ras Laffan Anch., Qatar,2021-04-15,Ras Laffan, Qatar,2021-04-20,0,0,0,0,1,1,0,0,0,0,0,0,20.338,19.476,19.75,19.245,19.175,2.62,2.5,2.48,2.44,2.52,9.06,9.06,9.06,9.06,9.06,20.225,19.651,18.943,19.794,19.159
3289,9085625,Ras Laffan, Qatar,2021-04-20,Yokkaichi, Japan,2021-05-10,0,0,0,0,1,1,0,0,0,0,0,0,21.444000000000006,21.027,20.408,19.312,20.074,2.76,2.63,2.65,2.5,2.47,9.06,9.06,9.06,9.06,9.06,21.069000000000006,20.551,19.634,19.651,19.03
3292,9085637,Ras Laffan, Qatar,2021-04-17,Kisarazu, Japan,2021-05-10,0,0,0,0,1,1,0,0,0,0,0,0,21.027,20.408,19.312,20.074,19.175,2.63,2.65,2.5,2.47,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.634,19.651,19.03,19.794
3294,9085649,Ras Laffan Anch., Qatar,2021-04-22,Ras Laffan, Qatar,2021-05-28,0,0,0,0,1,1,0,0,0,0,0,0,21.305,21.042,20.618,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938,20.551,19.469,18.943
3295,9085651,Nagoya, Japan,2021-05-08,Ras Laffan Anch., Qatar,2021-05-26,0,0,0,0,1,1,0,0,0,0,0,0,24.074,23.988000000000003,23.241,21.902,20.412,2.9,2.99,2.96,2.91,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.902,23.85,22.52,19.995
3297,9086734,Anegasaki, Japan,2021-05-03,Singapore Anch. 1, Singapore,2021-05-10,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.902,20.534,20.265,21.275,2.96,2.86,2.91,2.79,2.72,9.06,9.06,9.06,9.06,9.06,23.85,23.27,21.406,20.048,21.11
3299,9086746,Ras Laffan, Qatar,2021-05-05,Yokkaichi, Japan,2021-05-22,0,0,0,0,1,1,0,0,0,0,0,0,23.988000000000003,23.241,21.902,20.412,21.702,2.99,2.96,2.91,2.73,2.79,9.06,9.06,9.06,9.06,9.06,23.902,23.85,22.52,19.995,20.048
3301,9132741,Ras Laffan, Qatar,2021-04-23,Ras Laffan Anch., Qatar,2021-05-29,0,0,0,0,1,1,0,0,0,0,0,0,21.702,21.444000000000006,21.027,20.408,19.312,2.79,2.76,2.63,2.65,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.069000000000006,20.551,19.634,19.651
